MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
2004,BMW,325Ci,SUBCOMPACT,2.5,6,AM6,Z,10.6,6.8,27,42,1780,205
2004,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.7,7.4,24,38,1960,225
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,12.7,8.2,22,34,2140,246
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,AM6,Z,11.3,7.3,25,39,1900,218
2004,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,12.6,8.0,22,35,2100,242
2004,BMW,325i,COMPACT,2.5,6,A5,Z,12.3,8.0,23,35,2080,239
2004,BMW,325i,COMPACT,2.5,6,AM6,Z,10.6,6.8,27,42,1780,205
2004,BMW,325i,COMPACT,2.5,6,M5,Z,11.7,7.4,24,38,1960,225
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,12.3,8.0,23,35,2080,239
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,AM6,Z,10.6,6.8,27,42,1780,205
2004,BMW,325i TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,11.7,7.4,24,38,1960,225
2004,BMW,325xi,COMPACT,2.5,6,A5,Z,12.2,8.4,23,34,2100,242
2004,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8.0,23,35,2060,237
2004,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,A5,Z,12.2,8.4,23,34,2100,242
2004,BMW,325xi TOURING,STATION WAGON - SMALL,2.5,6,M5,Z,12.4,8.2,23,34,2100,242
2004,BMW,330Ci,SUBCOMPACT,3.0,6,A5,Z,12.2,8.0,23,35,2060,237
2004,BMW,330Ci,SUBCOMPACT,3.0,6,AM6,Z,11.5,7.3,25,39,1920,221
2004,BMW,330Ci,SUBCOMPACT,3.0,6,M6,Z,11.7,7.2,24,39,1940,223
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3.0,6,A5,Z,12.8,8.5,22,33,2180,251
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3.0,6,AM6,Z,11.8,7.5,24,38,1980,228
2004,BMW,330Ci CONVERTIBLE,MINICOMPACT,3.0,6,M6,Z,12.1,7.6,23,37,2020,232
2004,BMW,330i,COMPACT,3.0,6,A5,Z,12.2,8.0,23,35,2060,237
2004,BMW,330i,COMPACT,3.0,6,AM6,Z,11.5,7.3,25,39,1920,221
2004,BMW,330i,COMPACT,3.0,6,M6,Z,11.7,7.2,24,39,1940,223
2004,BMW,330xi,COMPACT,3.0,6,A5,Z,13.0,8.6,22,33,2200,253
2004,BMW,330xi,COMPACT,3.0,6,M6,Z,11.8,7.4,24,38,1960,225
2004,BMW,525i,MID-SIZE,2.5,6,A6,Z,12.5,7.6,23,37,2060,237
2004,BMW,525i,MID-SIZE,2.5,6,M6,Z,11.7,7.4,24,38,1960,225
2004,BMW,530i,MID-SIZE,3.0,6,A6,Z,12.9,7.8,22,36,2120,244
2004,BMW,530i,MID-SIZE,3.0,6,AM6,Z,11.5,7.3,25,39,1920,221
2004,BMW,530i,MID-SIZE,3.0,6,M6,Z,11.7,7.2,24,39,1940,223
2004,BMW,545i,MID-SIZE,4.4,8,A6,Z,13.0,8.2,22,34,2160,248
2004,BMW,545i,MID-SIZE,4.4,8,AM6,Z,14.3,8.7,20,32,2360,271
2004,BMW,545i,MID-SIZE,4.4,8,M6,Z,14.4,8.6,20,33,2360,271
2004,BMW,645Ci,SUBCOMPACT,4.4,8,A6,Z,13.0,8.2,22,34,2160,248
2004,BMW,645Ci,SUBCOMPACT,4.4,8,AM6,Z,14.3,8.7,20,32,2360,271
2004,BMW,645Ci,SUBCOMPACT,4.4,8,M6,Z,14.4,8.6,20,33,2360,271
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,A6,Z,13.1,8.3,22,34,2180,251
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,AM6,Z,15.6,9.4,18,30,2560,294
2004,BMW,645Ci CONVERTIBLE,SUBCOMPACT,4.4,8,M6,Z,15.7,9.4,18,30,2580,297
2004,BMW,745i,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,22,34,2180,251
2004,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,22,34,2180,251
2004,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,15.8,9.5,18,30,2600,299
2004,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,13.3,8.8,21,32,2260,260
2004,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,19,31,2400,276
2004,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,13.8,9.5,20,30,2380,274
2004,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,14.9,9.4,19,30,2480,285
2004,BMW,X3,SUV,3.0,6,A5,Z,14.8,9.3,19,30,2460,283
2004,BMW,X3,SUV,3.0,6,M6,Z,13.8,8.8,20,32,2320,267
2004,BMW,X5,SUV,3.0,6,A6,Z,14.9,10.4,19,27,2580,297
2004,BMW,X5,SUV,3.0,6,M6,Z,15.9,10.1,18,28,2660,306
2004,BMW,X5,SUV,4.4,8,A6,Z,14.8,9.9,19,29,2520,290
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,11.4,7.7,25,37,1940,223
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,AM6,Z,10.7,7.0,26,40,1800,207
2004,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,11.7,7.8,24,36,1980,228
2004,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,A5,Z,12.2,8.0,23,35,2060,237
2004,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,AM6,Z,10.8,6.9,26,41,1800,207
2004,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,M6,Z,11.4,7.4,25,38,1920,221
2004,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.7,7.2,24,39,1940,223
2004,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1960,225
2004,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,11.9,7.3,24,39,1960,225
2004,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2220,255
2004,BUICK,RAINIER,SUV,4.2,6,A4,X,15.1,10.4,19,27,2600,299
2004,BUICK,RAINIER,SUV,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,BUICK,RAINIER AWD,SUV,4.2,6,A4,X,15.5,10.5,18,27,2640,304
2004,BUICK,RAINIER AWD,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,11.8,7.1,24,40,1940,223
2004,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2220,255
2004,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,12.0,7.8,24,36,2020,232
2004,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,13.7,9.6,21,29,2380,274
2004,BUICK,RENDEZVOUS AWD,SUV,3.6,6,A4,X,13.3,8.5,21,33,2220,255
2004,CADILLAC,CTS,MID-SIZE,3.2,6,M5,X,12.6,8.2,22,34,2120,244
2004,CADILLAC,CTS,MID-SIZE,3.6,6,A5,X,13.4,7.8,21,36,2180,251
2004,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,13.3,8.2,21,34,2200,253
2004,CADILLAC,ESCALADE AWD,SUV,6.0,8,A4,X,18.1,12.8,16,22,3140,361
2004,CADILLAC,ESCALADE ESV AWD,SUV,6.0,8,A4,X,18.1,12.8,16,22,3140,361
2004,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,18.1,12.8,16,22,3140,361
2004,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,X,13.3,8.2,21,34,2200,253
2004,CADILLAC,SRX,SUV,3.6,6,A5,X,14.4,9.3,20,30,2420,278
2004,CADILLAC,SRX,SUV,4.6,8,A5,X,15.9,10.7,18,26,2720,313
2004,CADILLAC,SRX AWD,SUV,3.6,6,A5,X,14.8,9.7,19,29,2500,288
2004,CADILLAC,SRX AWD,SUV,4.6,8,A5,X,16.2,10.8,17,26,2760,317
2004,CADILLAC,XLR,TWO-SEATER,4.6,8,AS5,X,14.2,8.7,20,32,2340,269
2004,CHEVROLET,ASTRO AWD CARGO,VAN - CARGO,4.3,6,A4,X,17.3,12.6,16,22,3040,350
2004,CHEVROLET,ASTRO AWD PASSENGER,VAN - CARGO,4.3,6,A4,X,17.3,12.6,16,22,3040,350
2004,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,15.0,10.7,19,26,2620,301
2004,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.6,11.9,17,24,2900,334
2004,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9.0,6.4,31,44,1560,179
2004,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,8.8,6.1,32,46,1520,175
2004,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,16.8,12.5,17,23,2980,343
2004,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,17.4,12.0,16,24,3000,345
2004,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,12.0,17,24,2960,340
2004,CHEVROLET,C1500 AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.5,15.9,13,18,3900,312
2004,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.6,11.9,17,24,2900,334
2004,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.0,10.5,18,27,2700,310
2004,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,14.3,11.0,20,26,2560,294
2004,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,16.9,11.0,17,26,2840,327
2004,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,12.0,17,24,2960,340
2004,CHEVROLET,C1500 SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,22.5,15.9,13,18,3900,312
2004,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,17.0,12.0,17,24,2960,340
2004,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,22.5,15.9,13,18,3900,312
2004,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,15.1,11.4,19,25,2680,308
2004,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,17.0,12.0,17,24,2960,340
2004,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,22.5,15.9,13,18,3900,312
2004,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,9.8,6.6,29,43,1680,193
2004,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,9.4,6.0,30,47,1580,182
2004,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,X,9.6,6.7,29,42,1660,191
2004,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,N,10.2,6.7,28,42,1720,163
2004,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,A4,X,12.8,9.2,22,31,2240,258
2004,CHEVROLET,COLORADO,PICKUP TRUCK - STANDARD,3.5,5,M5,X,13.1,8.7,22,32,2220,255
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,13.6,9.4,21,30,2340,269
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,13.9,9.7,20,29,2400,276
2004,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - STANDARD,3.5,5,M5,X,13.5,9.5,21,30,2340,269
2004,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,13.2,8.9,21,32,2260,260
2004,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,12.3,7.7,23,37,2040,235
2004,CHEVROLET,EPICA,MID-SIZE,2.5,6,A4,X,11.9,7.9,24,36,2020,232
2004,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,X,19.5,13.4,14,21,3360,386
2004,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,N,20.2,13.8,14,20,3460,327
2004,CHEVROLET,EXPRESS CARGO CNG,VAN - CARGO,6.0,8,A4,N,20.2,13.8,14,20,3460,327
2004,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.8,12.1,17,23,2940,338
2004,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,16.8,12.1,17,23,2940,338
2004,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,H15 EXPRESS AWD PASSENGER,VAN - PASSENGER,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,H15/25 EXPRESS AWD CARGO,VAN - CARGO,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2004,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,11.8,7.1,24,40,1940,223
2004,CHEVROLET,IMPALA #,FULL-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2220,255
2004,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 AVALANCHE AWD,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 AVALANCHE AWD FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 AVALANCHE AWD FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17.3,12.6,16,22,3040,350
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.4,12.0,16,24,3000,345
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.4,12.6,17,22,2940,338
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.2,12.4,16,23,3120,359
2004,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,19.2,14.1,15,20,3380,389
2004,CHEVROLET,K1500 SILVERADO 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.8,13.1,16,22,3140,361
2004,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 SUBURBAN AWD,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 SUBURBAN AWD FFV,SUV,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,16.1,11.5,18,25,2800,322
2004,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,K1500 TAHOE AWD,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,X,19.5,14.3,14,20,3440,396
2004,CHEVROLET,K1500 TAHOE AWD FFV,SUV,5.3,8,A4,E,21.8,16.0,13,18,3840,307
2004,CHEVROLET,MALIBU,MID-SIZE,2.2,4,A4,X,9.9,6.6,29,43,1680,193
2004,CHEVROLET,MALIBU,MID-SIZE,3.5,6,A4,X,10.4,6.8,27,42,1760,202
2004,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2004,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,11.8,7.1,24,40,1940,223
2004,CHEVROLET,MONTE CARLO #,MID-SIZE,3.8,6,A4,Z,13.4,8.2,21,34,2220,255
2004,CHEVROLET,OPTRA,COMPACT,2.0,4,A4,X,10.6,7.2,27,39,1820,209
2004,CHEVROLET,OPTRA,COMPACT,2.0,4,M5,X,10.6,7.3,27,39,1820,209
2004,CHEVROLET,SSR,PICKUP TRUCK - SMALL,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,TRACKER VAN 4X4,SUV,2.5,6,A4,X,12.5,9.7,23,29,2240,258
2004,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,15.1,10.4,19,27,2600,299
2004,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,15.5,10.5,18,27,2640,304
2004,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,16.4,11.3,17,25,2820,324
2004,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,16.2,12.0,17,24,2860,329
2004,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,15.5,10.5,18,27,2640,304
2004,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,17.0,13.1,17,22,3040,350
2004,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.0,7.8,24,36,2020,232
2004,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,13.7,9.6,21,29,2380,274
2004,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,12.6,8.0,22,35,2100,242
2004,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.0,7.4,26,38,1880,216
2004,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,12.5,7.9,23,36,2080,239
2004,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,AS5,Z,11.2,7.8,25,36,1940,223
2004,CHRYSLER,CROSSFIRE,TWO-SEATER,3.2,6,M6,Z,14.1,8.5,20,33,2320,267
2004,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.0,7.4,26,38,1880,216
2004,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,12.5,7.9,23,36,2080,239
2004,CHRYSLER,PACIFICA,SUV,3.5,6,AS4,X,14.1,9.4,20,30,2400,276
2004,CHRYSLER,PACIFICA AWD,SUV,3.5,6,AS4,X,14.2,9.8,20,29,2440,281
2004,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,11.0,8.1,26,35,1940,223
2004,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,9.8,7.5,29,38,1760,202
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,A4,X,11.4,8.1,25,35,1980,228
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,AS4,X,11.4,8.1,25,35,1980,228
2004,CHRYSLER,PT TURBO #,SUV,2.4,4,M5,X,10.4,7.9,27,36,1860,214
2004,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,10.6,7.3,27,39,1820,209
2004,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,11.2,7.8,25,36,1940,223
2004,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,11.1,7.7,25,37,1920,221
2004,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,11.2,7.8,25,36,1940,223
2004,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,11.1,7.7,25,37,1920,221
