MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
2000,BMW,M5,COMPACT,4.9,8,M6,Z,17.7,10.4,16,27,2880,331
2000,BMW,X5,SUV,4.4,8,A5,Z,13.3,8.6,21,33,2240,258
2000,BMW,Z3,SUBCOMPACT,2.5,6,A4,Z,12.5,8.3,23,34,2120,244
2000,BMW,Z3,SUBCOMPACT,2.5,6,M5,Z,11.9,8,24,35,2020,232
2000,BMW,Z3,SUBCOMPACT,2.8,6,A4,Z,12.4,8.4,23,34,2120,244
2000,BMW,Z3,SUBCOMPACT,2.8,6,M5,Z,12.4,8.4,23,34,2120,244
2000,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,17.4,11.1,16,25,2920,336
2000,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.6,7.3,24,39,1940,223
2000,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,12.3,7.3,23,39,2000,230
2000,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,12.8,7.7,22,37,2100,242
2000,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.5,8,21,35,2200,253
2000,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,12,7.4,24,38,1980,228
2000,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,13.5,8,21,35,2200,253
2000,CADILLAC,CATERA,MID-SIZE,3,6,A4,Z,13.1,8.8,22,32,2240,258
2000,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,Z,13.9,8.1,20,35,2260,260
2000,CADILLAC,ELDORADO,MID-SIZE,4.6,8,A4,Z,13.9,8.1,20,35,2260,260
2000,CADILLAC,ESCALADE 4X4,SUV,5.7,8,A4,X,19.2,13.4,15,21,3320,382
2000,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,Z,13.9,8.1,20,35,2260,260
2000,CHEVROLET,ASTRO AWD CARGO,VAN - CARGO,4.3,6,A4,X,15.3,11.1,18,25,2680,308
2000,CHEVROLET,ASTRO AWD PASSENGER,VAN - PASSENGER,4.3,6,A4,X,15.7,11.4,18,25,2760,317
2000,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,14.5,10.8,19,26,2560,294
2000,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,15.9,11.9,18,24,2820,324
2000,CHEVROLET,BLAZER,SUV,4.3,6,A4,X,14.5,10.8,19,26,2560,294
2000,CHEVROLET,BLAZER,SUV,4.3,6,M5,X,14.6,9.9,19,29,2500,288
2000,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,15.2,11.1,19,25,2680,308
2000,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,16.9,12.4,17,23,2980,343
2000,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.9,11.9,18,24,2820,324
2000,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.7,12.3,17,23,2940,338
2000,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,14.6,10.4,19,27,2540,292
2000,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,17.1,11,17,26,2880,331
2000,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15,10.8,19,26,2620,301
2000,CHEVROLET,C2500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.1,12,18,24,2860,329
2000,CHEVROLET,C2500 SILVERADO,PICKUP TRUCK - STANDARD,6,8,A4,X,19.4,13.6,15,21,3360,386
2000,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,A4,X,12.4,7.5,23,38,2040,235
2000,CHEVROLET,CAMARO,SUBCOMPACT,3.8,6,M5,X,12.2,7.1,23,40,1980,228
2000,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,A4,Z,13.8,9.1,20,31,2340,269
2000,CHEVROLET,CAMARO,SUBCOMPACT,5.7,8,M6,Z,13.1,8.1,22,35,2160,248
2000,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,A4,X,10.2,6.9,28,41,1740,200
2000,CHEVROLET,CAVALIER,SUBCOMPACT,2.2,4,M5,X,10.8,6.5,26,43,1780,205
2000,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,A4,X,11,7.4,26,38,1880,216
2000,CHEVROLET,CAVALIER,SUBCOMPACT,2.4,4,M5,X,10.7,6.5,26,43,1760,202
2000,CHEVROLET,CAVALIER BIFUEL,SUBCOMPACT,2.2,4,A3,X,10.4,7.5,27,38,1820,209
2000,CHEVROLET,CORVETTE,SUBCOMPACT,5.7,8,A4,Z,13.9,9.1,20,31,2340,269
2000,CHEVROLET,CORVETTE,SUBCOMPACT,5.7,8,M6,Z,12.8,7.9,22,36,2120,244
2000,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,4.3,6,A4,X,16,11.9,18,24,2840,327
2000,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,5,8,A4,X,16.4,11.8,17,24,2860,329
2000,CHEVROLET,G15/G25 CHEVY VAN,VAN - CARGO,5.7,8,A4,X,17.4,12.7,16,22,3060,352
2000,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,4.3,6,A4,X,16.5,12.2,17,23,2920,336
2000,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5,8,A4,X,16.7,12.3,17,23,2940,338
2000,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5.7,8,A4,X,18.7,13.6,15,21,3280,377
2000,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,12.1,7.2,23,39,1980,228
2000,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,12,7.4,24,38,1980,228
2000,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.3,11.1,18,25,2680,308
2000,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.9,12.4,17,23,2980,343
2000,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.6,12,18,24,2800,322
2000,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.2,12.5,16,23,3120,359
2000,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.2,12.3,17,23,2880,331
2000,CHEVROLET,K1500 TAHOE 4X4,SUV,5.7,8,A4,X,19.1,13.6,15,21,3320,382
2000,CHEVROLET,LUMINA/MONTE CARLO,MID-SIZE,3.4,6,A4,X,12.1,7.2,23,39,1980,228
2000,CHEVROLET,LUMINA/MONTE CARLO,MID-SIZE,3.8,6,A4,X,12,7.4,24,38,1980,228
2000,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,11.6,7.3,24,39,1940,223
2000,CHEVROLET,METRO,SUBCOMPACT,1,3,M5,X,6,4.5,47,63,1060,122
2000,CHEVROLET,METRO,SUBCOMPACT,1.3,4,A3,X,7.8,6.2,36,46,1420,163
2000,CHEVROLET,METRO,SUBCOMPACT,1.3,4,M5,X,6.4,4.9,44,58,1140,131
2000,CHEVROLET,NEW C1500 SUBURBAN,SUV,5.3,8,A4,X,17.1,12.5,17,23,3000,345
2000,CHEVROLET,NEW C1500 TAHOE,SUV,4.8,8,A4,X,16.9,12.7,17,22,3000,345
2000,CHEVROLET,NEW C1500 TAHOE,SUV,5.3,8,A4,X,17.1,12.5,17,23,3000,345
2000,CHEVROLET,NEW K1500 TAHOE 4X4,SUV,4.8,8,A4,X,16.9,12.7,17,22,3000,345
2000,CHEVROLET,NEW K1500 TAHOE 4X4,SUV,5.3,8,A4,X,17.1,12.6,17,22,3020,347
2000,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,A4,X,12.3,8.4,23,34,2100,242
2000,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,M5,X,10.8,7.4,26,38,1860,214
2000,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,13.8,9.7,20,29,2400,276
2000,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,14.4,9.7,20,29,2460,283
2000,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.1,10.9,19,26,2640,304
2000,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,14.6,10.1,19,28,2520,290
2000,CHEVROLET,TRACKER 4X4,SUV,2,4,A4,X,10.3,8.3,27,34,1880,216
2000,CHEVROLET,TRACKER 4X4,SUV,2,4,M5,X,10.5,8.5,27,33,1920,221
2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,1.6,4,M5,X,9.2,7.6,31,37,1700,196
2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2,4,A4,X,10.3,8.4,27,34,1880,216
2000,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2,4,M5,X,10.5,8.5,27,33,1920,221
2000,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.5,8.4,23,34,2140,246
2000,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,12.8,8.2,22,34,2140,246
2000,CHRYSLER,CIRRUS,MID-SIZE,2.4,4,A4,X,11.9,7.8,24,36,2020,232
2000,CHRYSLER,CIRRUS,MID-SIZE,2.5,6,A4,X,12.1,7.9,23,36,2040,235
2000,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.7,7.5,24,38,1960,225
2000,CHRYSLER,CONCORDE,FULL-SIZE,3.2,6,A4,X,12.6,7.9,22,36,2100,242
2000,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.7,7.5,24,38,1960,225
2000,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,AS4,X,11.7,7.4,24,38,1960,225
2000,CHRYSLER,INTREPID,FULL-SIZE,3.2,6,AS4,X,12.6,7.8,22,36,2080,239
2000,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,AS4,X,12.8,8.2,22,34,2140,246
2000,CHRYSLER,LHS,FULL-SIZE,3.5,6,A4,X,13.1,8.3,22,34,2180,251
2000,CHRYSLER,NEON,COMPACT,2,4,A3,X,9.5,7,30,40,1680,193
2000,CHRYSLER,NEON,COMPACT,2,4,M5,X,8.3,6.2,34,46,1480,170
2000,CHRYSLER,PT CRUISER,SUBCOMPACT,2.4,4,A4,X,11.9,8.6,24,33,2080,239
2000,CHRYSLER,PT CRUISER,SUBCOMPACT,2.4,4,M5,X,11.7,8.3,24,34,2040,235
2000,CHRYSLER,SEBRING,COMPACT,2.5,6,A4,X,12,7.8,24,36,2020,232
2000,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.5,6,A4,X,12.1,7.9,23,36,2040,235
2000,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.5,6,AS4,X,13.1,8.4,22,34,2200,253
2000,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,13.6,9.1,21,31,2320,267
2000,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,14.5,9.5,19,30,2440,281
2000,DAEWOO,LANOS,SUBCOMPACT,1.5,4,A4,X,9.9,5.9,29,48,1620,186
2000,DAEWOO,LANOS,SUBCOMPACT,1.5,4,M5,X,9,5.9,31,48,1520,175
2000,DAEWOO,LANOS,SUBCOMPACT,1.6,4,A4,X,10.2,6.4,28,44,1700,196
2000,DAEWOO,LANOS,SUBCOMPACT,1.6,4,M5,X,9.1,6,31,47,1540,177
2000,DAEWOO,LEGANZA,COMPACT,2.2,4,A4,X,11.9,7.8,24,36,2000,230
2000,DAEWOO,LEGANZA,COMPACT,2.2,4,M5,X,11.6,7.4,24,38,1940,223
2000,DAEWOO,NUBIRA,COMPACT,2,4,A4,X,10.6,7.1,27,40,1800,207
2000,DAEWOO,NUBIRA,COMPACT,2,4,M5,X,10.5,6.9,27,41,1760,202
2000,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2,4,A4,X,10.6,7.1,27,40,1800,207
2000,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2,4,M5,X,10.5,6.9,27,41,1780,205
2000,DODGE,CARAVAN,MINIVAN,3,6,A4,X,13,8.6,22,33,2200,253
2000,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,12.9,8.6,22,33,2200,253
2000,DODGE,CARAVAN,MINIVAN,3.8,6,A4,X,13.6,9.1,21,31,2320,267
2000,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,12.9,8.6,22,33,2200,253
2000,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.7,12.1,15,23,3140,251
2000,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,14.6,10.2,19,28,2520,290
2000,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,15.1,9.6,19,29,2520,290
2000,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,15.8,11,18,26,2720,313
2000,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.5,10.8,17,26,2780,320
2000,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,18.9,13.2,15,21,3260,375
2000,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,16.3,12.1,17,23,2880,331
2000,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,17.3,11.8,16,24,2960,340
2000,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.5,11.4,17,25,2840,327
2000,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,17,11.8,17,24,2940,338
2000,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.3,13.4,14,21,3440,396
2000,DODGE,DURANGO 4X4,SUV,4.7,8,A4,X,17.4,12,16,24,3000,345
2000,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,20.3,13.4,14,21,3440,396
2000,DODGE,DURANGO 5.9 R/T 4X4,SUV,5.9,8,A4,Z,20.3,13.4,14,21,3440,396
2000,DODGE,GRAND CARAVAN,MINIVAN,3,6,A4,X,13,8.6,22,33,2200,253
2000,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,12.9,8.6,22,33,2200,253
2000,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,13.6,9.1,21,31,2320,267
2000,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,AS4,X,13.9,9.2,20,31,2360,271
2000,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,14.5,9.5,19,30,2440,281
2000,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,AS4,X,14.7,9.6,19,29,2480,285
2000,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,12.9,8.6,22,33,2200,253
2000,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.7,12.1,15,23,3140,251
2000,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.9,6,A4,X,15.6,10.7,18,26,2680,308
2000,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.9,6,M5,X,15.7,10.3,18,27,2660,306
2000,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.2,8,A4,X,18.1,11.7,16,24,3040,350
2000,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.2,8,M5,X,18.3,11.5,15,25,3040,350
2000,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.5,12,14,24,3220,370
2000,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.2,8,A4,X,19.6,13.3,14,21,3360,386
2000,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.2,8,M5,X,20.1,13,14,22,3380,389
2000,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.6,12.6,14,22,3280,377
2000,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,15.8,12.9,18,22,2900,334
2000,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,17.7,11.5,16,25,2980,343
2000,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,18.9,13.2,15,21,3260,375
2000,DODGE,RAM 1500 WAGON,VAN - PASSENGER,3.9,6,A3,X,16.5,13.3,17,21,3020,347
2000,DODGE,RAM 1500 WAGON,VAN - PASSENGER,5.2,8,A4,X,18.1,11.6,16,24,3040,350
2000,DODGE,RAM 2500 VAN,VAN - CARGO,5.2,8,A4,X,18.1,11.6,16,24,3040,350
2000,DODGE,RAM 2500 VAN,VAN - CARGO,5.9,8,A4,X,19.5,11.9,14,24,3220,370
2000,DODGE,RAM 2500 VAN NGV,VAN - CARGO,5.2,8,A4,N,18.9,13.7,15,21,3320,314
2000,DODGE,RAM 2500 WAGON,VAN - PASSENGER,5.2,8,A4,X,19.8,14,14,20,3440,396
2000,DODGE,RAM 2500 WAGON,VAN - PASSENGER,5.9,8,A4,X,19.8,12.1,14,23,3260,375
2000,DODGE,VIPER GTS,SUBCOMPACT,8,10,M6,Z,19.4,10.2,15,28,3060,352
2000,DODGE,VIPER RT/10,SUBCOMPACT,8,10,M6,Z,19.4,10.2,15,28,3060,352
2000,FERRARI,360 MODENA F1,TWO-SEATER,3.6,8,AS6,Z,22.4,13.5,13,21,3680,423
2000,FERRARI,360 MODENA F1,TWO-SEATER,3.6,8,M6,Z,22,13.7,13,21,3660,421
2000,FERRARI,456 MGT,SUBCOMPACT,5.5,12,A4,Z,24.4,14.5,12,19,3980,458
2000,FERRARI,456 MGT,SUBCOMPACT,5.5,12,M6,Z,24,13.4,12,21,3840,442
2000,FERRARI,456 MGTA,SUBCOMPACT,5.5,12,A4,Z,24.4,14.5,12,19,3980,458
2000,FERRARI,456 MGTA,SUBCOMPACT,5.5,12,M6,Z,24,13.4,12,21,3840,442
2000,FERRARI,550 MARANELLO,SUBCOMPACT,5.5,12,M6,Z,27.7,16.6,10,17,4540,522
2000,FORD,COUGAR,COMPACT,2,4,M5,X,9.7,6.4,29,44,1640,189
2000,FORD,COUGAR,COMPACT,2.5,6,A4,X,11.6,7.6,24,37,1960,225
2000,FORD,COUGAR,COMPACT,2.5,6,M5,X,11.8,7.5,24,38,1980,228
2000,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,13.5,8.8,21,32,2280,262
2000,FORD,E150 CLUB WAGON,VAN - PASSENGER,4.2,6,A4,X,17.3,12.4,16,23,3020,347
2000,FORD,E150 CLUB WAGON,VAN - PASSENGER,4.6,8,A4,X,17,11.9,17,24,2940,338
2000,FORD,E150 CLUB WAGON,VAN - PASSENGER,5.4,8,A4,X,18,12.5,16,23,3100,356
2000,FORD,E150 VAN,VAN - CARGO,4.2,6,A4,X,17.2,12.1,16,23,2980,343
2000,FORD,E150 VAN,VAN - CARGO,4.6,8,A4,X,16,11.1,18,25,2760,317
2000,FORD,E150 VAN,VAN - CARGO,5.4,8,A4,X,16.1,11.3,18,25,2780,320
2000,FORD,E250 VAN,VAN - CARGO,4.2,6,A4,X,17.3,12.3,16,23,3000,345
2000,FORD,E250 VAN,VAN - CARGO,5.4,8,A4,X,18.3,12.1,15,23,3100,356
2000,FORD,ESCORT ZX2,COMPACT,2,4,A4,X,9.3,6.6,30,43,1620,186
2000,FORD,ESCORT ZX2,COMPACT,2,4,M5,X,9.3,6.6,30,43,1620,186
2000,FORD,EXPEDITION,SUV,4.6,8,A4,X,16,11.1,18,25,2760,317
2000,FORD,EXPEDITION,SUV,5.4,8,A4,X,18.3,12.1,15,23,3100,356
2000,FORD,EXPEDITION 4X4,SUV,4.6,8,A4,X,17.4,12.2,16,23,3020,347
2000,FORD,EXPEDITION 4X4,SUV,5.4,8,A4,X,19.1,13.1,15,22,3280,377
2000,FORD,EXPLORER,SUV,4,6,M5,X,13.3,9.5,21,30,2320,267
2000,FORD,EXPLORER,SUV,5,8,A4,X,16.6,11.2,17,25,2840,327
2000,FORD,EXPLORER 4X4,SUV,4,6,M5,X,14.7,10.6,19,27,2580,297
2000,FORD,EXPLORER 4X4,SUV,5,8,A4,X,16.9,11.1,17,25,2860,329
2000,FORD,EXPLORER OHV,SUV,4,6,A5,X,15.4,11.6,18,24,2740,315
2000,FORD,EXPLORER OHV 4X4,SUV,4,6,A5,X,15.6,11,18,26,2700,310
2000,FORD,EXPLORER SOHC,SUV,4,6,A5,X,14.8,10.4,19,27,2560,294
2000,FORD,EXPLORER SOHC 4X4,SUV,4,6,A5,X,15,10.8,19,26,2620,301
2000,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,A4,X,15,10.7,19,26,2620,301
2000,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,M5,X,14.6,10.4,19,27,2540,292
2000,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A4,X,15.3,10.7,18,26,2640,304
2000,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,M5,X,16,10.6,18,27,2720,313
2000,FORD,F150,PICKUP TRUCK - STANDARD,5.4,8,A4,X,16.1,11.3,18,25,2780,320
2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,A4,X,15.6,11.5,18,25,2760,317
2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.2,6,M5,X,16.2,11.9,17,24,2860,329
2000,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A4,X,16.7,12,17,24,2920,336
