MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
2003,AUDI,TT ROADSTER QUATTRO,TWO-SEATER,1.8,4,M6,Z,11.8,7.6,24,37,1980,228
2003,BENTLEY,ARNAGE LWB TURBO,FULL-SIZE,6.7,8,A4,Z,23.0,14.8,12,19,3860,444
2003,BENTLEY,ARNAGE TURBO,MID-SIZE,6.7,8,A4,Z,23.0,14.8,12,19,3860,444
2003,BENTLEY,AZURE TURBO,SUBCOMPACT,6.7,8,A4,Z,20.7,13.6,14,21,3500,402
2003,BENTLEY,CONTINENTAL R TURBO,COMPACT,6.7,8,A4,Z,21.2,13.8,13,20,3580,412
2003,BENTLEY,CONTINENTAL T TURBO,SUBCOMPACT,6.7,8,A4,Z,21.2,13.8,13,20,3580,412
2003,BMW,320i,COMPACT,2.2,6,A5,Z,11.6,7.4,24,38,1940,223
2003,BMW,320i,COMPACT,2.2,6,M5,Z,11.3,7.2,25,39,1900,218
2003,BMW,325Ci,SUBCOMPACT,2.5,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,325Ci,SUBCOMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1940,223
2003,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,A5,Z,12.2,8.3,23,34,2080,239
2003,BMW,325Ci CONVERTIBLE,MINICOMPACT,2.5,6,M5,Z,12.6,8.2,22,34,2120,244
2003,BMW,325i,SUBCOMPACT,2.5,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,325i,COMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1940,223
2003,BMW,325i SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,325i SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,11.6,7.4,24,38,1940,223
2003,BMW,325xi,COMPACT,2.5,6,A5,Z,12.3,8.4,23,34,2100,242
2003,BMW,325xi,COMPACT,2.5,6,M5,Z,12.1,8.0,23,35,2060,237
2003,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,12.3,8.4,23,34,2100,242
2003,BMW,325xi SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,12.4,8.2,23,34,2100,242
2003,BMW,330Ci,SUBCOMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,330Ci,SUBCOMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,218
2003,BMW,330Ci CONVERTIBLE,MINICOMPACT,3.0,6,A5,Z,12.6,8.1,22,35,2120,244
2003,BMW,330Ci CONVERTIBLE,MINICOMPACT,3.0,6,M5,Z,11.9,7.7,24,37,2000,230
2003,BMW,330i,COMPACT,3.0,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,330i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,218
2003,BMW,330xi,COMPACT,3.0,6,A5,Z,13.0,8.6,22,33,2200,253
2003,BMW,330xi,COMPACT,3.0,6,M5,Z,11.9,7.9,24,36,2020,232
2003,BMW,525i,COMPACT,2.5,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,525i,COMPACT,2.5,6,M5,Z,11.6,7.4,24,38,1940,223
2003,BMW,525i SPORT WAGON,STATION WAGON - SMALL,2.5,6,A5,Z,12.2,8.3,23,34,2080,239
2003,BMW,525i SPORT WAGON,STATION WAGON - SMALL,2.5,6,M5,Z,12.6,8.2,22,34,2120,244
2003,BMW,530i,COMPACT,3.0,6,A5,Z,12.6,8.1,22,35,2120,244
2003,BMW,530i,COMPACT,3.0,6,M5,Z,11.3,7.3,25,39,1900,218
2003,BMW,540i,COMPACT,4.4,8,A5,Z,13.1,8.8,22,32,2240,258
2003,BMW,540i,COMPACT,4.4,8,M6,Z,14.7,9.1,19,31,2440,281
2003,BMW,540i SPORT WAGON,STATION WAGON - SMALL,4.4,8,A5,Z,13.9,10.1,20,28,2440,281
2003,BMW,745i,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,22,34,2180,251
2003,BMW,745Li,FULL-SIZE,4.4,8,A6,Z,13.1,8.3,22,34,2180,251
2003,BMW,760Li,FULL-SIZE,6.0,12,A6,Z,16.1,9.6,18,29,2640,304
2003,BMW,M3,SUBCOMPACT,3.2,6,AM6,Z,13.3,8.8,21,32,2260,260
2003,BMW,M3,SUBCOMPACT,3.2,6,M6,Z,14.5,9.0,19,31,2400,276
2003,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,AM6,Z,13.8,9.5,20,30,2380,274
2003,BMW,M3 CONVERTIBLE,MINICOMPACT,3.2,6,M6,Z,15.0,9.4,19,30,2500,288
2003,BMW,M5,COMPACT,4.9,8,M6,Z,17.6,10.6,16,27,2880,331
2003,BMW,X5,SUV,3.0,6,A5,Z,14.7,10.8,19,26,2580,297
2003,BMW,X5,SUV,3.0,6,M5,Z,15.6,10.6,18,27,2680,308
2003,BMW,X5,SUV,4.4,8,A5,Z,16.4,11.9,17,24,2880,331
2003,BMW,X5IS,SUV,4.4,8,A5,Z,17.9,12.4,16,23,3080,354
2003,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,A5,Z,11.4,7.7,25,37,1940,223
2003,BMW,Z4 ROADSTER,TWO-SEATER,2.5,6,M5,Z,11.7,7.8,24,36,1980,228
2003,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,A5,Z,11.6,7.7,24,37,1960,225
2003,BMW,Z4 ROADSTER,TWO-SEATER,3.0,6,M5,Z,11.4,7.4,25,38,1920,221
2003,BMW,Z8,TWO-SEATER,4.9,8,M6,Z,17.6,10.6,16,27,2880,331
2003,BUICK,CENTURY,MID-SIZE,3.1,6,A4,X,11.5,7.6,25,37,1940,223
2003,BUICK,LESABRE,FULL-SIZE,3.8,6,A4,X,12.0,7.4,24,38,1980,228
2003,BUICK,PARK AVENUE,FULL-SIZE,3.8,6,A4,X,12.0,7.4,24,38,1980,228
2003,BUICK,PARK AVENUE #,FULL-SIZE,3.8,6,A4,Z,13.3,7.8,21,36,2160,248
2003,BUICK,REGAL,MID-SIZE,3.8,6,A4,X,12.2,7.4,23,38,2000,230
2003,BUICK,REGAL #,MID-SIZE,3.8,6,A4,Z,13.3,7.8,21,36,2160,248
2003,BUICK,RENDEZVOUS,SUV,3.4,6,A4,X,12.3,8.3,23,34,2100,242
2003,BUICK,RENDEZVOUS AWD,SUV,3.4,6,A4,X,13.1,8.9,22,32,2240,258
2003,CADILLAC,CTS,MID-SIZE,3.2,6,A5,X,12.9,8.4,22,34,2180,251
2003,CADILLAC,CTS,MID-SIZE,3.2,6,M5,X,12.6,8.2,22,34,2120,244
2003,CADILLAC,DEVILLE,FULL-SIZE,4.6,8,A4,X,13.4,8.0,21,35,2200,253
2003,CADILLAC,ESCALADE AWD,SUV,6.0,8,A4,X,19.1,13.2,15,21,3280,377
2003,CADILLAC,ESCALADE ESV AWD,SUV,6.0,8,A4,X,18.9,12.9,15,22,3240,373
2003,CADILLAC,ESCALADE EXT AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,19.1,13.2,15,21,3280,377
2003,CADILLAC,SEVILLE,MID-SIZE,4.6,8,A4,X,13.4,8.0,21,35,2200,253
2003,CHEVROLET,ASTRO CARGO,VAN - CARGO,4.3,6,A4,X,15.7,10.5,18,27,2680,308
2003,CHEVROLET,ASTRO CARGO AWD,VAN - CARGO,4.3,6,A4,X,15.6,11.2,18,25,2720,313
2003,CHEVROLET,ASTRO PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.2,11.0,17,26,2780,320
2003,CHEVROLET,ASTRO PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,17.3,12.6,16,22,3040,350
2003,CHEVROLET,BLAZER 4X4,SUV,4.3,6,A4,X,15.6,11.2,18,25,2720,313
2003,CHEVROLET,BLAZER 4X4,SUV,4.3,6,M5,X,17.8,12.2,16,23,3060,352
2003,CHEVROLET,C1500 AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.8,13.2,16,21,3140,361
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.2,11.0,17,26,2780,320
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,M5,X,16.0,10.7,18,26,2720,313
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,A4,X,15.5,11.3,18,25,2720,313
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,4.8,8,M5,X,16.6,10.9,17,26,2800,322
2003,CHEVROLET,C1500 SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.6,11.4,18,25,2740,315
2003,CHEVROLET,C1500 SUBURBAN,SUV,5.3,8,A4,X,16.9,12.0,17,24,2940,338
2003,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,X,16.9,12.0,17,24,2940,338
2003,CHEVROLET,C1500 SUBURBAN FFV,SUV,5.3,8,A4,E,22.7,16.1,12,18,3940,315
2003,CHEVROLET,C1500 TAHOE,SUV,4.8,8,A4,X,16.5,11.8,17,24,2880,331
2003,CHEVROLET,C1500 TAHOE,SUV,5.3,8,A4,X,16.9,12.0,17,24,2940,338
2003,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,X,16.9,12.0,17,24,2940,338
2003,CHEVROLET,C1500 TAHOE FFV,SUV,5.3,8,A4,E,22.7,16.1,12,18,3940,315
2003,CHEVROLET,C2500 SILVERADO BI-FUEL,PICKUP TRUCK - STANDARD,6.0,8,A4,X,22.4,17.7,13,16,4060,467
2003,CHEVROLET,CAVALIER,COMPACT,2.2,4,A4,X,10.0,6.9,28,41,1720,198
2003,CHEVROLET,CAVALIER,COMPACT,2.2,4,M5,X,10.0,6.7,28,42,1700,196
2003,CHEVROLET,CAVALIER BI-FUEL,COMPACT,2.2,4,A4,X,9.7,6.6,29,43,1660,191
2003,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,A4,Z,13.2,8.9,21,32,2260,260
2003,CHEVROLET,CORVETTE,TWO-SEATER,5.7,8,M6,Z,12.3,7.7,23,37,2040,235
2003,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,X,21.5,12.7,13,22,3500,402
2003,CHEVROLET,EXPRESS CARGO BI-FUEL,VAN - CARGO,6.0,8,A4,N,19.8,13.1,14,22,3360,318
2003,CHEVROLET,EXPRESS CARGO CNG,VAN - CARGO,6.0,8,A4,N,19.8,13.1,14,22,3360,318
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,4.3,6,A4,X,16.8,12.1,17,23,2940,338
2003,CHEVROLET,G15 EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,17.8,13.2,16,21,3140,361
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,16.8,12.1,17,23,2940,338
2003,CHEVROLET,G15/25 EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,17.2,12.7,16,22,3040,350
2003,CHEVROLET,H15 EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.0,12.8,16,22,3140,361
2003,CHEVROLET,H15/25 EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,17.8,12.9,16,22,3120,359
2003,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2003,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,12.2,7.4,23,38,2000,230
2003,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,18.0,12.8,16,22,3140,361
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,17.2,12.5,16,23,3020,347
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.6,12.1,16,23,3020,347
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.5,12.5,17,23,2940,338
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,18.4,12.4,15,23,3140,361
2003,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,17.0,12.4,17,23,2980,343
2003,CHEVROLET,K1500 SILVERADO SS AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.8,13.1,16,22,3140,361
2003,CHEVROLET,K1500 SUBURBAN 4X4,SUV,5.3,8,A4,X,17.7,12.3,16,23,3060,352
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,X,17.7,12.3,16,23,3060,352
2003,CHEVROLET,K1500 SUBURBAN 4X4 FFV,SUV,5.3,8,A4,E,22.7,16.0,12,18,3940,315
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,16.4,12.2,17,23,2900,334
2003,CHEVROLET,K1500 TAHOE 4X4,SUV,5.3,8,A4,X,17.7,12.3,16,23,3060,352
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,X,17.7,12.3,16,23,3060,352
2003,CHEVROLET,K1500 TAHOE 4X4 FFV,SUV,5.3,8,A4,E,22.7,16.0,12,18,3940,315
2003,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,11.5,7.6,25,37,1940,223
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2003,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,12.2,7.4,23,38,2000,230
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,A4,X,12.6,8.5,22,33,2160,248
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,2.2,4,M5,X,11.5,7.8,25,36,1960,225
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,15.6,10.4,18,27,2660,306
2003,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,14.7,9.1,19,31,2440,281
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.6,11.2,18,25,2720,313
2003,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.8,12.2,16,23,3060,352
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2.0,4,A4,X,10.8,8.6,26,33,1960,225
2003,CHEVROLET,TRACKER CVT 4X4,SUV,2.0,4,M5,X,10.5,8.4,27,34,1920,221
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,A4,X,10.3,8.3,27,34,1880,216
2003,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,M5,X,10.5,8.4,27,34,1920,221
2003,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,15.6,10.6,18,27,2680,308
2003,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,15.7,10.5,18,27,2680,308
2003,CHEVROLET,TRAILBLAZER EXT,SUV,4.2,6,A4,X,15.6,10.6,18,27,2680,308
2003,CHEVROLET,TRAILBLAZER EXT,SUV,5.3,8,A4,X,15.6,11.4,18,25,2740,315
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,15.7,10.5,18,27,2680,308
2003,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,5.3,8,A4,X,17.0,12.4,17,23,2980,343
2003,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.1,8.0,23,35,2060,237
2003,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,13.1,8.9,22,32,2240,258
2003,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,12.6,8.0,22,35,2100,242
2003,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.0,7.4,26,38,1880,216
2003,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,12.5,7.9,23,36,2080,239
2003,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.0,7.4,26,38,1880,216
2003,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,12.5,7.9,23,36,2080,239
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.0,8.6,24,33,2100,242
2003,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,11.0,7.5,26,38,1880,216
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,AS4,X,12.4,8.6,23,33,2140,246
2003,CHRYSLER,PT CRUISER TURBO,SUV,2.4,4,M5,X,11.4,8.1,25,35,1980,228
2003,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,10.6,7.3,27,39,1820,209
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,11.2,7.8,25,36,1940,223
2003,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,11.1,7.7,25,37,1920,221
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,11.2,7.8,25,36,1940,223
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,11.1,7.7,25,37,1920,221
2003,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,M5,X,11.9,7.9,24,36,2020,232
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,X,11.2,7.8,25,36,1940,223
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,E,15.0,10.6,19,27,2600,208
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,X,11.1,7.7,25,37,1920,221
2003,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,AS4,E,15.0,10.6,19,27,2600,208
2003,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,13.0,8.6,22,33,2200,253
2003,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,14.7,9.5,19,30,2480,285
2003,CHRYSLER,VIPER SRT-10,TWO-SEATER,8.3,10,M6,Z,19.4,10.2,15,28,3060,352
2003,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,CARAVAN C/V,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,18.5,12.5,15,23,3160,253
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.5,12.5,15,23,3160,253
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,13.2,11.5,21,25,2480,285
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,16.1,10.3,18,27,2700,310
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A5,X,14.4,10.6,20,27,2540,292
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,15.1,10.5,19,27,2600,299
2003,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,18.0,12.0,16,24,3060,352
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,16.8,12.8,17,22,3000,345
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,16.1,11.5,18,25,2800,322
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,15.4,10.9,18,26,2680,308
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.7,11.8,17,24,2900,334
2003,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.1,12.5,15,23,3220,370
2003,DODGE,DURANGO 4X4,SUV,4.7,8,A5,X,15.4,10.9,18,26,2680,308
2003,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,19.1,12.5,15,23,3220,370
2003,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,13.1,8.8,22,32,2240,258
2003,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,13.0,8.6,22,33,2200,253
2003,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,14.2,9.4,20,30,2400,276
2003,DODGE,GRAND CARAVAN C/V,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,12.0,8.2,24,34,2060,237
2003,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,18.5,12.5,15,23,3160,253
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.1,8.8,22,32,2240,258
2003,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.5,12.5,15,23,3160,253
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,15.3,10.9,18,26,2660,306
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M5,X,14.8,10.4,19,27,2560,294
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A5,X,15.7,11.3,18,25,2740,315
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.7,11.2,17,25,2840,327
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.7,8,A5,X,16.5,11.9,17,24,2880,331
2003,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,18.6,12.3,15,23,3160,363
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,17.0,12.5,17,23,3000,345
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,17.3,12.3,16,23,3000,345
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A5,X,18.5,13.1,15,22,3220,370
2003,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.3,13.2,15,21,3320,382
2003,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,16.1,13.6,18,21,3000,345
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,16.8,13.5,17,21,3060,352
2003,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,18.8,12.1,15,23,3160,363
2003,DODGE,RAM 2500 VAN,VAN - CARGO,3.9,6,A3,X,17.7,15.0,16,19,3300,380
2003,DODGE,RAM 2500 VAN,VAN - CARGO,5.2,8,A4,X,16.8,13.5,17,21,3060,352
