MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
YEAR,,# = high output engine,,(L),,,TYPE,CITY (L/100 km),HWY (L/100 km),CITY (mpg),HWY (mpg),(L/year),(g/km)
2008,BMW,X6 XDRIVE 35i,SUV,3.0,6,A6,Z,14.4,10.0,20,28,2480,285
2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,A6,Z,11.1,7.0,25,40,1860,214
2008,BMW,Z4 3.0si,TWO-SEATER,3.0,6,M6,Z,11.2,7.0,25,40,1860,214
2008,BUICK,ALLURE,MID-SIZE,3.6,6,A4,X,12.4,7.8,23,36,2060,237
2008,BUICK,ALLURE,MID-SIZE,3.8,6,A4,X,12.0,7.2,24,39,1960,225
2008,BUICK,ALLURE,MID-SIZE,5.3,8,A4,Z,12.9,8.1,22,35,2160,248
2008,BUICK,ENCLAVE,SUV,3.6,6,A6,X,13.0,8.3,22,34,2180,251
2008,BUICK,ENCLAVE AWD,SUV,3.6,6,A6,X,13.5,8.9,21,32,2300,264
2008,BUICK,LUCERNE,FULL-SIZE,3.8,6,A4,X,12.0,7.2,24,39,1960,225
2008,BUICK,LUCERNE,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,264
2008,CADILLAC,CTS,MID-SIZE,3.6,6,AS6,X,11.8,7.5,24,38,1980,228
2008,CADILLAC,CTS,MID-SIZE,3.6,6,M6,X,13.6,8.1,21,35,2220,255
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,23,38,2020,232
2008,CADILLAC,CTS #,MID-SIZE,3.6,6,M6,X,14.0,8.0,20,35,2260,260
2008,CADILLAC,CTS AWD,MID-SIZE,3.6,6,AS6,X,12.3,8.0,23,35,2080,239
2008,CADILLAC,CTS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,23,38,2060,237
2008,CADILLAC,DTS,FULL-SIZE,4.6,8,A4,Z,13.8,8.7,20,32,2300,264
2008,CADILLAC,ESCALADE AWD,SUV,6.2,8,A6,Z,17.7,10.8,16,26,2920,336
2008,CADILLAC,SRX,SUV,3.6,6,AS5,X,14.3,8.9,20,32,2380,274
2008,CADILLAC,SRX,SUV,4.6,8,AS6,Z,15.8,9.8,18,29,2620,301
2008,CADILLAC,SRX AWD,SUV,3.6,6,AS5,X,14.8,9.2,19,31,2460,283
2008,CADILLAC,SRX AWD,SUV,4.6,8,AS6,Z,16.0,10.0,18,28,2660,306
2008,CADILLAC,STS,MID-SIZE,4.4,8,AS6,Z,16.4,10.3,17,27,2740,315
2008,CADILLAC,STS,MID-SIZE,4.6,8,AS6,Z,14.1,8.1,20,35,2280,262
2008,CADILLAC,STS #,MID-SIZE,3.6,6,AS6,X,12.2,7.5,23,38,2020,232
2008,CADILLAC,STS AWD,MID-SIZE,4.6,8,AS6,Z,15.4,9.3,18,30,2540,292
2008,CADILLAC,STS AWD #,MID-SIZE,3.6,6,AS6,X,12.5,7.5,23,38,2060,237
2008,CADILLAC,XLR,TWO-SEATER,4.4,8,AS6,Z,15.6,9.7,18,29,2580,297
2008,CADILLAC,XLR,TWO-SEATER,4.6,8,AS6,Z,14.1,8.1,20,35,2280,262
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.7,9.8,19,29,2500,288
2008,CHEVROLET,AVALANCHE,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.0,11.5,17,25,2900,334
2008,CHEVROLET,AVALANCHE 4X4,PICKUP TRUCK - STANDARD,6.0,8,A4,X,17.3,11.8,16,24,2960,340
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,15.4,10.4,18,27,2620,301
2008,CHEVROLET,AVALANCHE 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.9,13.8,14,20,3440,275
2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,14.9,10.0,19,28,2540,292
2008,CHEVROLET,AVALANCHE FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,19.6,13.4,14,21,3380,270
2008,CHEVROLET,AVEO,COMPACT,1.6,4,A4,X,9.0,6.2,31,46,1560,179
2008,CHEVROLET,AVEO,COMPACT,1.6,4,M5,X,8.7,5.8,32,49,1480,170
2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,A4,X,9.0,6.2,31,46,1560,179
2008,CHEVROLET,AVEO 5,SUBCOMPACT,1.6,4,M5,X,8.7,5.8,32,49,1480,170
2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,A4,X,9.2,6.4,31,44,1600,184
2008,CHEVROLET,COBALT,SUBCOMPACT,2.2,4,M5,X,9.2,5.9,31,48,1540,177
2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,A4,Z,9.4,6.4,30,44,1600,184
2008,CHEVROLET,COBALT,SUBCOMPACT,2.4,4,M5,Z,9.3,6.2,30,46,1580,182
2008,CHEVROLET,COBALT TURBO,SUBCOMPACT,2.0,4,M5,Z,9.3,6.6,30,43,1620,186
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,25,34,2020,232
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.4,8.3,23,34,2120,244
2008,CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.1,9.3,20,30,2380,274
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,A4,X,12.2,9.0,23,31,2140,246
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,2.9,4,M5,X,13.5,8.9,21,32,2280,262
2008,CHEVROLET,COLORADO 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.6,20,29,2440,281
2008,CHEVROLET,COLORADO CHASSIS CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,15.6,11.4,18,25,2760,317
2008,CHEVROLET,COLORADO CHASSIS CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,20,29,2480,285
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,A4,X,11.5,8.4,25,34,2020,232
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,2.9,4,M5,X,12.6,8.3,22,34,2120,244
2008,CHEVROLET,COLORADO CREW CAB,PICKUP TRUCK - SMALL,3.7,5,A4,X,13.6,9.3,21,30,2340,269
2008,CHEVROLET,COLORADO CREW CAB 4X4,PICKUP TRUCK - SMALL,3.7,5,A4,X,14.4,9.8,20,29,2480,285
2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.3,8.1,20,35,2300,264
2008,CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M6,Z,12.9,7.7,22,37,2120,244
2008,CHEVROLET,CORVETTE,TWO-SEATER,7.0,8,M6,Z,14.2,8.2,20,34,2300,264
2008,CHEVROLET,EQUINOX,SUV,3.4,5,A5,X,12.2,8.3,23,34,2080,239
2008,CHEVROLET,EQUINOX,SUV,3.6,6,AS6,X,13.0,8.3,22,34,2180,251
2008,CHEVROLET,EQUINOX AWD,SUV,3.4,5,A5,X,12.5,8.4,23,34,2140,246
2008,CHEVROLET,EQUINOX AWD,SUV,3.6,6,AS6,X,13.0,8.3,22,34,2180,251
2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,4.3,6,A4,X,14.1,10.0,20,28,2460,283
2008,CHEVROLET,EXPRESS CARGO,VAN - CARGO,5.3,8,A4,X,15.5,11.4,18,25,2720,313
2008,CHEVROLET,EXPRESS CARGO AWD,VAN - CARGO,5.3,8,A4,X,15.7,11.8,18,24,2800,322
2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,X,15.7,11.8,18,24,2800,322
2008,CHEVROLET,EXPRESS CARGO AWD FFV,VAN - CARGO,5.3,8,A4,E,21.4,16.4,13,17,3840,307
2008,CHEVROLET,EXPRESS CARGO CONV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,17,24,2860,329
2008,CHEVROLET,EXPRESS CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,16.8,12.5,17,23,2960,340
2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,X,16.8,12.5,17,23,2960,340
2008,CHEVROLET,EXPRESS CARGO CONV AWD FFV,VAN - CARGO,5.3,8,A4,E,22.9,17.4,12,16,4080,326
2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,X,16.3,11.9,17,24,2860,329
2008,CHEVROLET,EXPRESS CARGO CONV FFV,VAN - CARGO,5.3,8,A4,E,22.3,16.5,13,17,3940,315
2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,X,15.5,11.4,18,25,2720,313
2008,CHEVROLET,EXPRESS CARGO FFV,VAN - CARGO,5.3,8,A4,E,21.1,15.8,13,18,3740,299
2008,CHEVROLET,EXPRESS PASSENGER,VAN - PASSENGER,5.3,8,A4,X,16.3,11.9,17,24,2860,329
2008,CHEVROLET,EXPRESS PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,17,23,2960,340
2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,X,16.8,12.5,17,23,2960,340
2008,CHEVROLET,EXPRESS PASSENGER AWD FFV,VAN - PASSENGER,5.3,8,A4,E,22.9,17.4,12,16,4080,326
