MODEL,MANUFACTURER,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,,,,FUEL,CO2 EMISSIONS 
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5.0,8,A4,X,16.3,11.7,17,24,2840,327
2002,CHEVROLET,G1500/G2500 CHEVY EXPRESS,VAN - PASSENGER,5.7,8,A4,X,17.5,12.8,16,22,3080,354
2002,CHEVROLET,IMPALA,FULL-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2002,CHEVROLET,IMPALA,FULL-SIZE,3.8,6,A4,X,12.6,7.9,22,36,2100,242
2002,CHEVROLET,K1500 AVALANCHE 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.9,12.7,17,22,3000,345
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,16.3,10.7,17,26,2760,317
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,18.0,12.3,16,23,3080,354
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,16.5,12.6,17,22,2940,338
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,19.0,13.4,15,21,3300,380
2002,CHEVROLET,K1500 SILVERADO 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,16.9,12.6,17,22,3000,345
2002,CHEVROLET,K1500 SUBURBAN FFV,SUV,5.3,8,A4,X,17.3,12.7,16,22,3040,350
2002,CHEVROLET,K1500 SUBURBAN FFV,SUV,5.3,8,A4,E,24.2,16.9,12,17,4180,334
2002,CHEVROLET,K1500 TAHOE 4X4,SUV,4.8,8,A4,X,16.8,12.6,17,22,2980,343
2002,CHEVROLET,K1500 TAHOE FFV,SUV,5.3,8,A4,X,17.3,12.7,16,22,3040,350
2002,CHEVROLET,K1500 TAHOE FFV,SUV,5.3,8,A4,E,24.2,16.9,12,17,4180,334
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK - STANDARD,6.0,8,A4,X,20.9,15.8,14,18,3720,428
2002,CHEVROLET,K2500 SILVERADO 4X4 BI-FUEL,PICKUP TRUCK - STANDARD,6.0,8,A4,N,21.3,16.2,13,17,3800,359
2002,CHEVROLET,K2500 SILVERADO 4X4 CNG,PICKUP TRUCK - STANDARD,6.0,8,A4,N,21.4,16.3,13,17,3820,361
2002,CHEVROLET,MALIBU,MID-SIZE,3.1,6,A4,X,11.6,7.6,24,37,1960,225
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.4,6,A4,X,11.0,6.7,26,42,1820,209
2002,CHEVROLET,MONTE CARLO,MID-SIZE,3.8,6,A4,X,12.6,7.9,22,36,2100,242
2002,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,A4,X,14.6,10.3,19,27,2540,292
2002,CHEVROLET,S10,PICKUP TRUCK - SMALL,4.3,6,M5,X,14.9,10.1,19,28,2540,292
2002,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,15.6,10.9,18,26,2700,310
2002,CHEVROLET,S10 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,17.8,12.5,16,23,3080,354
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,A4,X,12.6,8.5,22,33,2160,248
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,A4,E,17.7,12.2,16,23,3040,243
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,M5,X,11.5,7.8,25,36,1960,225
2002,CHEVROLET,S10 FFV,PICKUP TRUCK - SMALL,2.2,4,M5,E,15.6,11.0,18,26,2700,216
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,1.6,4,M5,X,9.2,7.6,31,37,1700,196
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2.0,4,A4,X,10.3,8.4,27,34,1880,216
2002,CHEVROLET,TRACKER CONVERTIBLE 4X4,SUV,2.0,4,M5,X,10.5,8.4,27,34,1920,221
2002,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,A4,X,10.3,8.3,27,34,1880,216
2002,CHEVROLET,TRACKER VAN 4X4,SUV,2.0,4,M5,X,10.5,8.4,27,34,1920,221
2002,CHEVROLET,TRAILBLAZER,SUV,4.2,6,A4,X,15.0,10.0,19,28,2560,294
2002,CHEVROLET,TRAILBLAZER 4X4,SUV,4.2,6,A4,X,15.4,10.2,18,28,2620,301
2002,CHEVROLET,TRAILBLAZER EXT 4X4,SUV,4.2,6,A4,X,15.4,10.2,18,28,2620,301
2002,CHEVROLET,VENTURE,MINIVAN,3.4,6,A4,X,12.3,8.3,23,34,2100,242
2002,CHEVROLET,VENTURE AWD,MINIVAN,3.4,6,A4,X,12.7,8.7,22,32,2180,251
2002,CHRYSLER,300M,FULL-SIZE,3.5,6,AS4,X,13.1,8.3,22,34,2180,251
2002,CHRYSLER,300M SPECIAL #,FULL-SIZE,3.5,6,AS4,Z,13.1,8.3,22,34,2180,251
2002,CHRYSLER,CONCORDE,FULL-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1980,228
2002,CHRYSLER,CONCORDE,FULL-SIZE,3.5,6,A4,X,12.8,8.3,22,34,2160,248
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1980,228
2002,CHRYSLER,INTREPID,FULL-SIZE,2.7,6,AS4,X,11.7,7.9,24,36,2000,230
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,A4,X,12.8,8.3,22,34,2160,248
2002,CHRYSLER,INTREPID,FULL-SIZE,3.5,6,AS4,X,13.1,8.3,22,34,2180,251
2002,CHRYSLER,NEON,COMPACT,2.0,4,A4,X,9.7,6.9,29,41,1680,193
2002,CHRYSLER,NEON,COMPACT,2.0,4,M5,X,8.3,6.4,34,44,1480,170
2002,CHRYSLER,NEON R/T #,COMPACT,2.0,4,M5,X,8.8,6.7,32,42,1580,182
2002,CHRYSLER,PROWLER,TWO-SEATER,3.5,6,AS4,Z,13.3,9.3,21,30,2300,264
2002,CHRYSLER,PT CRUISER,SUV,2.4,4,A4,X,12.1,8.5,23,33,2100,242
2002,CHRYSLER,PT CRUISER,SUV,2.4,4,M5,X,11.1,7.4,25,38,1880,216
2002,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,11.1,7.3,25,39,1880,216
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,11.7,7.8,24,36,1980,228
2002,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,11.7,7.9,24,36,2000,230
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,11.9,8.1,24,35,2040,235
2002,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,12.2,8.1,23,35,2080,239
2002,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,13.4,9.2,21,31,2300,264
2002,CHRYSLER,TOWN & COUNTRY AWD,MINIVAN,3.8,6,A4,X,14.1,9.6,20,29,2420,278
2002,DAEWOO,LANOS,COMPACT,1.5,4,A4,X,9.8,5.9,29,48,1600,184
2002,DAEWOO,LANOS,COMPACT,1.5,4,M5,X,9.0,6.0,31,47,1520,175
2002,DAEWOO,LANOS,COMPACT,1.6,4,A4,X,10.2,6.4,28,44,1700,196
2002,DAEWOO,LANOS,COMPACT,1.6,4,M5,X,9.0,6.0,31,47,1520,175
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,A4,X,11.8,7.8,24,36,2000,230
2002,DAEWOO,LEGANZA,MID-SIZE,2.2,4,M5,X,11.8,7.4,24,38,1960,225
2002,DAEWOO,NUBIRA,COMPACT,2.0,4,A4,X,10.7,6.9,26,41,1800,207
2002,DAEWOO,NUBIRA,COMPACT,2.0,4,M5,X,10.7,7.1,26,40,1820,209
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2.0,4,A4,X,11.8,7.8,24,36,2000,230
2002,DAEWOO,NUBIRA (ULEV),COMPACT,2.0,4,M5,X,11.2,7.6,25,37,1920,221
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON - SMALL,2.0,4,A4,X,11.8,7.8,24,36,2000,230
2002,DAEWOO,NUBIRA SW (ULEV),STATION WAGON - SMALL,2.0,4,M5,X,11.2,7.6,25,37,1920,221
2002,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2.0,4,A4,X,10.7,6.9,26,41,1800,207
2002,DAEWOO,NUBIRA WAGON,STATION WAGON - SMALL,2.0,4,M5,X,10.7,6.7,26,42,1780,205
2002,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2280,262
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,13.4,9.0,21,31,2280,262
2002,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,18.3,12.1,15,23,3100,248
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,A4,X,13.1,11.4,22,25,2460,283
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.9,6,M5,X,16.0,10.2,18,28,2680,308
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.0,11.0,18,26,2760,317
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M5,X,15.8,10.7,18,26,2700,310
2002,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,5.9,8,A4,X,18.8,13.1,15,22,3240,373
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,A4,X,16.4,12.5,17,23,2920,336
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.9,6,M5,X,16.0,11.4,18,25,2780,320
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,17.8,12.3,16,23,3060,352
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.4,11.6,17,24,2840,327
2002,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,19.6,13.6,14,21,3380,389
2002,DODGE,DURANGO 4X4,SUV,4.7,8,A4,X,18.0,12.2,16,23,3080,354
2002,DODGE,DURANGO 4X4,SUV,4.7,8,A5,X,17.5,12.4,16,23,3040,350
2002,DODGE,DURANGO 4X4,SUV,5.9,8,A4,X,19.6,13.6,14,21,3380,389
2002,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,13.3,9.0,21,31,2280,262
2002,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,13.4,9.2,21,31,2300,264
2002,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,AS4,X,13.6,9.2,21,31,2320,267
2002,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,A4,X,13.6,9.4,21,30,2340,269
2002,DODGE,GRAND CARAVAN AWD,MINIVAN,3.8,6,AS4,X,13.9,9.5,20,30,2380,274
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,16.0,11.3,18,25,2780,320
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M5,X,15.2,10.7,19,26,2640,304
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.5,11.4,17,25,2840,327
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M5,X,16.6,11.2,17,25,2840,327
2002,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.1,12.7,14,22,3360,386
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,18.6,12.9,15,22,3200,368
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M5,X,17.3,12.4,16,23,3020,347
2002,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.9,8,A4,X,20.9,14.0,14,20,3560,409
2002,DODGE,RAM 1500 VAN,VAN - CARGO,3.9,6,A3,X,16.3,13.3,17,21,3000,345
2002,DODGE,RAM 1500 VAN,VAN - CARGO,5.2,8,A4,X,19.3,14.4,15,20,3420,393
2002,DODGE,RAM 1500 VAN,VAN - CARGO,5.9,8,A4,X,19.4,12.6,15,22,3260,375
2002,DODGE,RAM 1500 WAGON,VAN - PASSENGER,3.9,6,A3,X,16.6,13.5,17,21,3040,350
2002,DODGE,RAM 1500 WAGON,VAN - PASSENGER,5.2,8,A4,X,19.4,14.5,15,19,3440,396
